#Title : in-situ files catalog
#Description : catalog of available in-situ files compliant with Marine Data Store
#Project : Copernicus Marine In Situ TAC
#Format Version : 3.0
#Last Update : 2026-05-06T13:06:06Z
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_9HA5823_20260411.nc,40.90000,41.60000,17.20000,18.20000,2026-04-11T00:00:00Z,2026-04-11T21:00:00Z,National Weather Service- National Oceanic and Atmospheric Administration,2026-04-12T00:57:22Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_ADFBKUM_20260411.nc,40.10000,40.90000,1.70000,3.70000,2026-04-11T06:00:00Z,2026-04-11T18:00:00Z,Meteo France,2026-04-11T20:59:06Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_BFUGCQQ_20260411.nc,38.60000,40.40000,13.80000,18.60000,2026-04-11T01:00:00Z,2026-04-11T21:00:00Z,Met Office- Exeter,2026-04-12T00:57:32Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_C6CN5_20260411.nc,35.60000,35.60000,27.80000,27.80000,2026-04-11T10:00:00Z,2026-04-11T10:00:00Z,National Weather Service- National Oceanic and Atmospheric Administration,2026-04-11T17:07:52Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_D5CM8_20260411.nc,37.20000,37.20000,17.10000,17.10000,2026-04-11T05:00:00Z,2026-04-11T05:00:00Z,Unknown institution,2026-04-11T13:11:10Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_EUCFR07_20260411.nc,42.90000,43.00000,5.70000,9.60000,2026-04-11T00:00:00Z,2026-04-11T18:00:00Z,Meteo France,2026-04-11T20:59:41Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_EUCFR08_20260411.nc,41.50000,42.00000,7.70000,9.30000,2026-04-11T00:00:00Z,2026-04-11T18:00:00Z,Meteo France,2026-04-11T20:59:42Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_FGTO_20260411.nc,43.49670,43.70675,7.28822,7.46453,2026-04-11T07:06:24Z,2026-04-11T14:51:24Z,Ifremer- Scientific Information Systems for the sea;Ifremer Head Office,2026-04-12T08:09:35Z,R, DEPH TEMP PSAL CNDC SSJT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_FKJB_20260411.nc,43.22520,43.40010,3.73168,4.16138,2026-04-11T06:21:17Z,2026-04-11T12:27:53Z,Ifremer- Scientific Information Systems for the sea,2026-04-11T16:22:17Z,R, DEPH TEMP PSAL CNDC SSJT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_FNCM_20260411.nc,38.90817,41.84092,0.98402,4.47960,2026-04-11T00:00:39Z,2026-04-11T23:59:57Z,Ifremer- Scientific Information Systems for the sea;Ifremer Head Office,2026-04-12T06:57:20Z,R, DEPH TEMP PSAL CNDC SSJT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_GZU6L8G_20260411.nc,36.70000,37.60000,1.30000,5.50000,2026-04-11T00:00:00Z,2026-04-11T18:00:00Z,German Weather Service- Maritime Weather Office Hamburg,2026-04-11T20:59:46Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_MERFR10_20260411.nc,39.60000,41.80000,1.80000,4.50000,2026-04-11T00:00:00Z,2026-04-11T18:00:00Z,Meteo France,2026-04-11T21:00:12Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_MERFR18_20260411.nc,43.40000,43.40000,3.80000,3.80000,2026-04-11T12:00:00Z,2026-04-11T12:00:00Z,Meteo France,2026-04-11T17:09:26Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_MYUCXDW_20260411.nc,37.90000,41.70000,16.70000,18.50000,2026-04-11T02:00:00Z,2026-04-11T21:00:00Z,Met Office- Exeter,2026-04-12T00:58:14Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_SYBXXSM_20260411.nc,43.60000,43.60000,7.40000,7.40000,2026-04-11T12:00:00Z,2026-04-11T12:00:00Z,Meteo France,2026-04-11T17:10:10Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_VRCI9_20260411.nc,44.00000,44.00000,9.90000,9.90000,2026-04-11T12:00:00Z,2026-04-11T12:00:00Z,Unknown institution,2026-04-11T17:10:27Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_XBAW3NL_20260411.nc,32.70000,32.70000,29.20000,29.20000,2026-04-11T12:00:00Z,2026-04-11T12:00:00Z,German Weather Service- Maritime Weather Office Hamburg,2026-04-11T17:10:59Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_YSNBSDF_20260411.nc,34.00000,35.20000,33.10000,34.30000,2026-04-11T00:00:00Z,2026-04-11T12:00:00Z,German Weather Service- Maritime Weather Office Hamburg,2026-04-11T17:11:17Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TS_TS_ZUBGK4P_20260411.nc,36.40000,37.60000,7.10000,14.70000,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Met Office- Exeter,2026-04-12T05:07:21Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TV_HF_HFR-CALYPSO-Total_20260411.nc,35.74,36.88,13.68,15.38,2026-04-10T23:30:00Z,2026-04-11T23:30:00Z,University of Malta; University of Palermo; CNR-IAS; ARPA-Sicilia; University of Malta; University of Palermo; Institute for the study of anthropic impacts and sustainability in the marine environment; Capo Granitola (CNR-IAS),2026-04-11T23:52:56Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TV_HF_HFR-DeltaEbro-Total_20260411.nc,39.5851,41.2331,0.06352,2.0781,2026-04-10T23:30:00Z,2026-04-11T23:30:00Z,PUERTOS DEL ESTADO,2026-04-12T02:22:56Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TV_HF_HFR-Gibraltar-Total_20260411.nc,35.8006,36.1971,-5.8537,-4.9887,2026-04-10T23:30:00Z,2026-04-11T23:30:00Z,PUERTOS DEL ESTADO,2026-04-12T01:55:11Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TV_HF_HFR-Granitola-Total_20260411.nc,36.996,37.6035,12.1714,13.5011,2026-04-10T23:30:00Z,2026-04-11T23:30:00Z,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale - OGS,2026-04-12T00:07:58Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TV_HF_HFR-ICATMAR-Total_20260411.nc,40.5,43.5,1.0,4.3,2026-04-10T23:30:00Z,2026-04-11T23:30:00Z,Catalan Institute of Research for the Governance of the Sea; Direcció General de Política Marítima i Pesca Sostenible – Generalitat de Catalunya; Direcció General de Política Marítima i Pesca Sostenible - Generalitat de Catalunya; Centre de Formation et de Recherche sur l&#39;Environnement Marin; UMR 5110,2026-04-12T00:58:50Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TV_HF_HFR-Ibiza-Total_20260411.nc,38.3095,39.12019,0.48664,1.4179,2026-04-10T23:30:00Z,2026-04-11T23:30:00Z,SOCIB - Balearic Islands Coastal Observing and forecasting System,2026-04-11T23:51:06Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TV_HF_HFR-NAdr-Total_20260411.nc,45.5269,45.7833,13.375,13.7806,2026-04-10T23:45:00Z,2026-04-11T23:45:00Z,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale - OGS; NIB - Nacionalni inštitut za biologijo; Ministry of the Environment; Climate and Energy; Slovenian Environment Agency - ARSO; ARPA FVG,2026-04-12T00:38:02Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_TV_HF_HFR-TirLig-Total_20260411.nc,43.25,44.5,7.5,10.5,2026-04-10T23:30:00Z,2026-04-11T23:30:00Z,National Research Council - Institute of Marine Science - S.S. Lerici; National Research Council - Institute of Marine Science; S.S. Lerici,2026-04-11T23:55:25Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_WS_MO_6100021_20260411.nc,42.93,42.93,6.207,6.207,2026-04-11T00:00:00Z,2026-04-11T23:30:00Z,Cerema,2026-04-12T10:27:34Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_WS_MO_6100023_20260411.nc,41.41528,41.41528,9.04722,9.04722,2026-04-11T00:00:00Z,2026-04-11T23:30:00Z,Cerema,2026-04-12T10:27:39Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_WS_MO_6100188_20260411.nc,42.4883,42.4883,3.1683,3.1683,2026-04-11T00:00:00Z,2026-04-11T23:30:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées;Oceanologic Observatory of Banyuls - University of Paris VI - OSU,2026-04-12T10:27:45Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_WS_MO_6100190_20260411.nc,43.3715,43.3715,3.7797,3.7797,2026-04-11T00:02:00Z,2026-04-11T23:32:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées,2026-04-12T10:27:50Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_WS_MO_6100289_20260411.nc,43.20834,43.20834,5.23,5.23,2026-04-11T00:00:00Z,2026-04-11T23:30:00Z,Cerema;Marseille/FOS Large Seaport,2026-04-12T10:27:55Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_WS_MO_6100294_20260411.nc,42.5692,42.5692,8.65,8.65,2026-04-11T00:27:00Z,2026-04-11T23:57:00Z,Cerema;Hydrographic and oceanographic service of the French navy,2026-04-12T10:28:00Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_WS_MO_6100295_20260411.nc,42.2617,42.2617,9.6433,9.6433,2026-04-11T00:00:00Z,2026-04-11T23:30:00Z,Cerema,2026-04-12T10:28:06Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/GL_WS_MO_6100431_20260411.nc,43.425,43.425,4.1333,4.1333,2026-04-11T00:29:00Z,2026-04-11T23:59:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées,2026-04-12T10:28:11Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_PR_AD_VillajoyosaBuoy_20260411.nc,38.4971,38.4974,-0.203951,-0.203466,2026-04-11T00:00:00Z,2026-04-11T23:30:00Z,AVRAMAR ESPAÑA ACUICULTURA S.L.;SIDMAR Estudios y Servicios Oceanograficos,2026-04-13T23:31:05Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE HCDT HCSP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_6100196_20260411.nc,41.9009,41.9038,3.6517,3.6609,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:52Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_6100197_20260411.nc,39.7095,39.7124,4.4318,4.4354,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:54Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_6100198_20260411.nc,36.5689,36.5689,-2.3413,-2.3395,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:46Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_6100280_20260411.nc,40.6851,40.6851,1.46,1.4618,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:50Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VHM0 WDIR DRYT ATMS WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_6100281_20260411.nc,39.5205,39.5205,0.1984,0.2002,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:49Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR ATMS WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_6100417_20260411.nc,37.6528,37.6528,-0.3125,-0.3107,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:48Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_6100430_20260411.nc,39.5644,39.5644,2.099,2.099,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:53Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_6101404_20260411.nc,36.07,36.07,-5.42,-5.42,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:28Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP HCDT HCSP VMDR VTM02 VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_Barcelona-coast-buoy_20260411.nc,41.3235,41.3235,2.2072,2.2072,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:34Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_Ceuta-coast-buoy_20260411.nc,35.9,35.9,-5.33,-5.33,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:30Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_Malaga-coast-buoy_20260411.nc,36.6385,36.6385,-4.4411,-4.4411,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:31Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_Melilla-coast-buoy_20260411.nc,35.3193,35.3193,-2.9438,-2.9438,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:32Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_Tarifa-coast-buoy_20260411.nc,36.0025,36.0025,-5.5924,-5.5924,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:27Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_Tarragona-coast-buoy_20260411.nc,41.07,41.07,1.19,1.19,2026-04-11T00:00:00Z,2026-04-11T23:00:00Z,Puertos del Estado,2026-04-13T23:29:33Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_MO_VillajoyosaBuoy_20260411.nc,38.4971,38.4974,-0.203951,-0.203466,2026-04-11T00:00:00Z,2026-04-11T23:30:00Z,AVRAMAR ESPAÑA ACUICULTURA S.L.;SIDMAR Estudios y Servicios Oceanograficos,2026-04-13T23:30:30Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CPHL TUR4 OSAT PSAL TEMP GDIR GSPD WSPD WDIR VMDR VTPK VPED VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_AlcudiaTG_20260411.nc,39.83456,39.83456,3.13898,3.13898,2026-04-11T00:00:00Z,2026-04-11T23:59:00Z,Puertos del Estado,2026-04-13T23:30:19Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_AlgecirasTG_20260411.nc,36.177,36.177,-5.39838,-5.39838,2026-04-11T00:00:00Z,2026-04-11T23:59:00Z,Puertos del Estado,2026-04-13T23:30:10Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_Alicante2TG_20260411.nc,38.33889,38.33889,-0.48139,-0.48139,2026-04-11T00:00:00Z,2026-04-11T23:59:00Z,Geographical National Institute,2026-04-13T23:30:09Z,R, DEPH SLEV ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_AlicanteTG_20260411.nc,38.33829,38.33829,-0.47786,-0.47786,2026-04-11T00:00:00Z,2026-04-11T23:59:00Z,Geographical National Institute,2026-04-13T23:30:08Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_Almeria3TG_20260411.nc,36.83223,36.83223,-2.48495,-2.48495,2026-04-11T00:02:00Z,2026-04-11T23:59:00Z,Geographical National Institute,2026-04-13T23:30:07Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_AlmeriaTG_20260411.nc,36.83002,36.83002,-2.47835,-2.47835,2026-04-11T00:00:00Z,2026-04-11T23:59:00Z,Puertos del Estado,2026-04-13T23:30:11Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_BarbateTG_20260411.nc,36.1851808,36.1851808,-5.933277,-5.933277,2026-04-11T00:00:00Z,2026-04-11T23:59:00Z,Hydrographic Institute of the Navy,2026-04-13T23:30:14Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_Barcelona2TG_20260411.nc,41.362977,41.362977,2.187024,2.187024,2026-04-11T00:00:00Z,2026-04-11T23:59:00Z,Puertos del Estado;National Oceanography Centre,2026-04-13T23:30:16Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_Barcelona3TG_20260411.nc,41.362977,41.362977,2.187024,2.187024,2026-04-11T00:00:00Z,2026-04-11T23:59:00Z,Puertos del Estado;National Oceanography Centre,2026-04-13T23:30:17Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260411/IR_TS_TG_BarcelonaTG_20260411.nc,41.34177,41.34177,2.1657,2.1657,2026-04-11T00:00:00Z,2026-04-11T23:59:00Z,Puertos del Estado,2026-04-13T23:30:18Z,R, DEPH SLEV
